;end_time;energy_kWh;start_time;vehicle_id;;start_season;start_month;start_day;start_hour;start_min;end_season;end_month;end_day;end_hour;end_min;;same_day?;#_hours;start_hour_CI;mid_hours_total_CI;end_hour_CI;;#_min;start_hour_credits;mid_hour_credts;end_hour_credits;;total_credits
92;12/15/18 14:56;9,3132;12/15/18 13:28;63P7;;4;12;15;13;28;4;12;15;14;56;;1;2;92,03;0;93,36;;88;0,0000209699397818181;0;0,00000832092087272718;;0,0000292908606545453
93;12/15/18 12:32;1,791;12/15/18 12:03;23P4;;4;12;15;12;3;4;12;15;12;32;;1;1;91,17;0;0;;29;0,000016634808;0;0;;0,000016634808
94;12/15/18 7:35;0,21;12/15/18 7:33;15P6;;4;12;15;7;33;4;12;15;7;35;;1;1;122,4;0;0;;2;-0,0000216594;0;0;;-0,0000216594
95;12/15/18 10:26;3,15;12/15/18 10:03;15P6;;4;12;15;10;3;4;12;15;10;26;;1;1;90,26;0;0;;23;0,0000395765999999999;0;0;;0,0000395765999999999
96;12/15/18 18:36;5,04;12/15/18 17:03;15P6;;4;12;15;17;3;4;12;15;18;36;;1;2;136,96;0;156,4;;93;-0,000480517501935484;0;-0,000440021264516129;;-0,000920538766451613
97;12/15/18 20:44;17,01;12/15/18 7:08;25P1;;4;12;15;7;8;4;12;15;20;44;;1;14;122,4;1306,06;141,37;;816;-0,000111800726470588;-0,000815249276470589;-0,00015723843882353;;-0,00108428844176471
98;12/15/18 2:26;6,09;12/15/18 0:43;18P0;;4;12;15;0;43;4;12;15;2;26;;1;3;93,34;90,25;88,55;;103;0,00000148359495145632;0,0000446994174757282;0,0000287779106796117;;0,0000749609231067962
99;12/15/18 21:57;13,02;12/15/18 19:18;18P0;;4;12;15;19;18;4;12;15;21;57;;1;3;153;141,37;130,78;;159;-0,000733591018867924;-0,000842280996226415;-0,000622221378113208;;-0,00219809339320755
100;12/15/18 12:25;18,06;12/15/18 7:23;57P5;;4;12;15;7;23;4;12;15;12;25;;1;6;122,4;383,59;91,17;;302;-0,000228212618543046;-0,000110957769536424;0,0000138858675496689;;-0,000325284520529801
101;12/15/18 1:54;0,364;12/15/18 1:38;29P0;;4;12;15;1;38;4;12;15;1;54;;1;1;90,25;0;0;;16;0,00000458640000000001;0;0;;0,00000458640000000001
102;12/15/18 4:00;0,272999999999999;12/15/18 3:48;29P0;;4;12;15;3;48;4;12;15;4;0;;1;2;87,8;0;87,91;;12;0,00000584765999999998;0;0;;0,00000584765999999998
103;12/15/18 5:26;0,364;12/15/18 5:08;29P0;;4;12;15;5;8;4;12;15;5;26;;1;1;90,98;0;0;;18;0,00000362980799999999;0;0;;0,00000362980799999999
104;12/15/18 5:54;0,182;12/15/18 5:43;29P0;;4;12;15;5;43;4;12;15;5;54;;1;1;90,98;0;0;;11;0,000001814904;0;0;;0,000001814904
105;12/15/18 13:31;6,91599999999999;12/15/18 6:03;29P0;;4;12;15;6;3;4;12;15;13;31;;1;8;105,08;597,16;92,03;;448;-0,0000358908907499999;-0,00011557377;0,00000296325899999998;;-0,00014850140175
106;12/15/18 19:40;1,82;12/15/18 18:23;29P0;;4;12;15;18;23;4;12;15;19;40;;1;2;156,4;0;153;;77;-0,000197244981818182;0;-0,000201665454545454;;-0,000398910436363636
107;12/15/18 23:44;2,912;12/15/18 20:03;29P0;;4;12;15;20;3;4;12;15;23;44;;1;4;141,37;246;102,03;;221;-0,000128755516235294;-0,000166497882352941;-0,0000172816263529412;;-0,000312535024941177
108;12/15/18 7:19;1,992;12/15/18 7:03;59P2;;4;12;15;7;3;4;12;15;7;19;;1;1;122,4;0;0;;16;-0,00020545488;0;0;;-0,00020545488
109;12/15/18 13:12;28,552;12/15/18 9:03;59P2;;4;12;15;9;3;4;12;15;13;12;;1;5;94,27;271,27;92,03;;249;-0,000012235392;0,000247184639999999;0,00000852019199999997;;0,000243469439999999
110;12/15/18 15:44;0;12/15/18 15:23;59P2;;4;12;15;15;23;4;12;15;15;44;;1;1;95,25;0;0;;21;0;0;0;;0
111;12/15/18 19:11;5,644;12/15/18 18:58;16P3;;4;12;15;18;58;4;12;15;19;11;;1;2;156,4;0;153;;13;-0,000195838116923077;0;-0,00101865516923077;;-0,00121449328615385
112;12/15/18 12:21;7,8804;12/15/18 11:03;40P2;;4;12;15;11;3;4;12;15;12;21;;1;2;89,84;0;91,17;;78;0,0000810602191384614;0;0,0000197058494769231;;0,000100766068615384
113;12/15/18 15:02;0;12/15/18 14:53;40P2;;4;12;15;14;53;4;12;15;15;2;;1;2;93,36;0;95,25;;9;0;0;0;;0
114;12/15/18 14:53;6,93;12/15/18 3:38;36P6;;4;12;15;3;38;4;12;15;14;53;;1;12;87,8;973,16;93,36;;675;0,000004838064;-0,0000790796160000001;0,000000763963199999991;;-0,0000734775888000001
115;12/15/18 1:41;7,968;12/15/18 0:08;45P7;;4;12;15;0;8;4;12;15;1;41;;1;2;93,34;0;90,25;;93;0,00000657591329032261;0;0,0000442609548387097;;0,0000508368681290324
116;12/15/18 6:06;0,364;12/15/18 5:53;26P9;;4;12;15;5;53;4;12;15;6;6;;1;2;90,98;0;105,08;;13;0,00000195451199999999;0;-0,000006852384;;-0,000004897872
117;12/15/18 17:14;7,826;12/15/18 8:48;26P9;;4;12;15;8;48;4;12;15;17;14;;1;10;109,22;750,48;136,96;;506;-0,0000103362590988142;-0,00000160355667984205;-0,0000336824853438735;;-0,0000456223011225298
118;12/15/18 18:05;0,091;12/15/18 17:53;26P9;;4;12;15;17;53;4;12;15;18;5;;1;2;136,96;0;156,4;;12;-0,000008257431;0;-0,000008551725;;-0,000016809156
119;12/15/18 8:24;1,5538;12/15/18 8:08;44P8;;4;12;15;8;8;4;12;15;8;24;;1;1;109,22;0;0;;16;-0,0000865342296;0;0;;-0,0000865342296
120;12/15/18 10:14;1,0054;12/15/18 10:03;44P8;;4;12;15;10;3;4;12;15;10;14;;1;1;90,26;0;0;;11;0,0000126318456;0;0;;0,0000126318456
121;12/15/18 17:49;2,1022;12/15/18 17:03;44P8;;4;12;15;17;3;4;12;15;17;49;;1;1;136,96;0;0;;46;-0,0003270098232;0;0;;-0,0003270098232
122;12/15/18 17:08;1,328;12/15/18 16:38;55P7;;4;12;15;16;38;4;12;15;17;8;;1;2;104,3;0;136,96;;30;-0,000036987456;0;-0,0000550875648;;-0,0000920750208
123;12/15/18 17:35;3,22379999999999;12/15/18 5:18;30P9;;4;12;15;5;18;4;12;15;17;35;;1;13;90,98;1087,18;136,96;;737;0,00000183202823772048;-0,0000528444246187245;-0,0000238152647869742;;-0,0000748276611679782
124;12/15/18 21:06;0,7164;12/15/18 20:08;30P9;;4;12;15;20;8;4;12;15;21;6;;1;2;141,37;0;130,78;;58;-0,000110109000165517;0;-0,00000987950184827586;;-0,000119988502013793
